Year,PLANTS_AEA plant ID,PCE reporting ID,RCA CPCN,OPERATOR_Operator Name,PLANTS_Plant Name,INTERTIES_Intertie Name,AEA Energy Region,Data source,SUN,BIT,DFO,JF,kwh_purchased,LFG,LIG,MWH,NG,OBL,OG,RFO,SUB,WAT,WC,WDS,WND,WO,(blank),AB,SUN.1,BIT.1,DFO.1,JF.1,kwh_purchased.1,LFG.1,LIG.1,MWH.1,NG.1,OBL.1,OG.1,RFO.1,SUB.1,WAT.1,WC.1,WDS.1,WND.1,WO.1,(blank).1,AB.1,SUN.2,BIT.2,DFO.2,JF.2,kwh_purchased.2,LFG.2,LIG.2,MWH.2,NG.2,OBL.2,OG.2,RFO.2,SUB.2,WAT.2,WC.2,WDS.2,WND.2,WO.2,(blank).2,AB.2,Unnamed: 69,Unnamed: 70,Unnamed: 71
2014,P203,332240,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,PCE,,,233.035,,,,,,,,,,,,,,,,,,,,22120.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,233.035,22120.0,12.0
2014,P204,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,PCE,,,72.476,,,,,,,,,,,,,,,,,,,,10275.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,72.476,10275.0,12.0
2014,P205,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,PCE,,,258.48699999999997,,,,,,,,,,,,,,,,,,,,23472.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,258.48699999999997,23472.0,12.0
2014,P206,332270,343,Middle Kuskokwim Electric,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,117.35100000000001,,,,,,,,,,,,,,,,,,,,12567.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,117.35100000000001,12567.0,12.0
2014,P207,332280,22,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,PCE,,,21796.129999999997,,,,,,,,,,,,,,,,,,,,1396096.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,21796.129999999997,1396096.0,12.0
2014,P209,332300,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,PCE,,,1058.101,,,,,,,,,,,,,,,,,,,,77040.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1058.101,77040.0,12.0
2014,P21,(blank),2,Alaska Power & Telephone Company,False Island,Prince of Wales Is._grid,Southeast,EIA923,,,818.0000000000001,,,,,,,,,,,,,,,,,,,,56868.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,818.0000000000001,56868.0,12.0
2014,P210,332310,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,PCE,,,1521.699,,,,,,,,,,,,,,,,,,,,114808.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1521.699,114808.0,12.0
2014,P212,332320,340,Nelson Lagoon Electrical Coop,Nelson Lagoon,Nelson Lagoon_grid,Aleutians,PCE,,,334.783,,,,,,,,,,,,,,,,,,,,34033.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,334.783,34033.0,12.0
2014,P213,332110,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,PCE,,,745.828,,,,,,,,,,,,,,,,,,,,67716.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,745.828,67716.0,12.0
2014,P214,332330,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,437.05400000000003,,,,,,,,,,,,,,,,,,,,40357.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,437.05400000000003,40357.0,12.0
2014,P215,332340,150,Nome Joint Utility Systems,Snake River,Nome_grid,Bering Straits,PCE,,,30761.977999999996,,,,,,,,,,,,,,985.5010000000001,,,,,,1965361.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,31747.478999999996,1965361.0,24.0
2014,P216,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,PCE,,,4231.0,,,,,,,,,,,,,,,,,,,,306866.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,4231.0,306866.0,12.0
2014,P217,332360,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,PCE,,,3481.9199999999996,,,,,,,,,,,,,,,,,,,,268328.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,3481.9199999999996,268328.0,12.0
2014,P218,332370,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,PCE,,,4695.6,,,,,,,,,,,,,,,,,,,,350129.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,4695.6,350129.0,12.0
2014,P219,(blank),254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,EIA923,,,886.3900000000001,,,,,,5711.610000000001,,,,,,,,,,,,,,81060.0,,,,,,72628.0,,,,,,,,,,,,,,12.0,,,,,,12.0,,,,,,,,,,,,6598.000000000001,153688.0,24.0
2014,P22,331120,2,Alaska Power & Telephone Company,Haines,UpperLynnCanal_grid,Southeast,PCE,,,214.88899999999995,,,,,,,,,,,,,,,,,,,,16924.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,214.88899999999995,16924.0,12.0
2014,P220,(blank),254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,EIA923,,,5759.0,,,,,,,,,,,,,,,,,,,,411642.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,5759.0,411642.0,12.0
2014,P221,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,PCE,,,3593.257,,,,,,,,,,,,,,,,,,,,263981.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,3593.257,263981.0,12.0
2014,P222,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,PCE,,,6721.969999999999,,,,,,,,,,,,,,,,,,,,493234.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,6721.969999999999,493234.0,12.0
2014,P223,332420,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,PCE,,,909.0699999999999,,,,,,,,,,,,,,,,,,,,72968.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,909.0699999999999,72968.0,12.0
2014,P224,332430,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,PCE,,,18811.0,,,,,,,,,,,,,,,,,,,,1281644.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,18811.0,1281644.0,12.0
2014,P225,332440,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,PCE,,,676.226,,,,,,,,,,,142.87099999999998,,,,,,,,,49748.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,5.0,,,,,,,819.097,49748.0,17.0
2014,P227,332450,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,PCE,,,186.037,,,,,,,,,,,,,,,,,,,,17098.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,186.037,17098.0,12.0
2014,P228,(blank),24,Pelican Utility,Pelican,Pelican_grid,Southeast,EIA923,,,3.0,,,,,,,,,,,1097.0,,,,,,,,,210.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,1100.0,210.0,24.0
2014,P229,(blank),212,"Petersburg, City of",Blind Slough,SEAPA_grid,Southeast,EIA923,,,732.0600000000002,,,,,,,,,,,13108.0,,,,,,,,,55860.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,13840.06,55860.0,24.0
2014,P23,(blank),2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,EIA923,,,13.0,,,,,,,,,,,,,,,,,,,,4788.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,13.0,4788.0,12.0
2014,P230,332480,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,PCE,,,414.16999999999996,,,,,,,,,,,,,,,,,,,,38377.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,414.16999999999996,38377.0,12.0
2014,P232,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,PCE,,,525.6139999999999,,,,,,,,,,,,,,,,,,,,55220.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,525.6139999999999,55220.0,12.0
2014,P233,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,PCE,,,,,,,,,,,,,,,,,178.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,178.457,,12.0
2014,P236,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,678.9399999999999,,,,,,,,,,,,,,,,,,,,52463.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,678.9399999999999,52463.0,12.0
2014,P237,332550,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,PCE,,,661.949,,,,,,,,,,,,,,,,,,,,55654.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,661.949,55654.0,12.0
2014,P238,332560,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,PCE,,,886.347,,,,,,,,,,,,,,668.643,,,,,,64720.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,11.0,,,,1554.9899999999998,64720.0,14.0
2014,P239,(blank),108,"Seward, City of ",Seward,Railbelt_grid,Railbelt,EIA923,,,49.0,,,,,,,,,,,,,,,,,,,,8232.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,49.0,8232.0,12.0
2014,P240,(blank),100,"Sitka, City & Borough of",Blue Lake Hydro,Sitka_grid,Southeast,EIA923,,,,,,,,,,,,,,40707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,40707.0,,12.0
2014,P241,(blank),100,"Sitka, City & Borough of",Green Lake,Sitka_grid,Southeast,EIA923,,,,,,,,,,,,,,70792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,70792.0,,12.0
2014,P242,(blank),100,"Sitka, City & Borough of",Jarvis Street,Sitka_grid,Southeast,EIA923,,,251.0,,,,,,,,,,,,,,,,,,,,89376.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,251.0,89376.0,12.0
2014,P247,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,72.576,,,,,,,,,,,,,,,,,,,,7984.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,72.576,7984.0,5.0
2014,P248,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,PCE,,,830.156,,,,,,,,,,,,,,,,,,,,66553.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,830.156,66553.0,12.0
2014,P249,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,1125.926,,,,,,,,,,,,,,,,,,,,86138.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1125.926,86138.0,12.0
2014,P25,331180,2,Alaska Power & Telephone Company,Northway,Northway_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,1169.6,,,,,,,,,,,,,,,,,,,,90959.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1169.6,90959.0,12.0
2014,P250,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,PCE,,,441.15199999999993,,,,,,,,,,,,,,,,,,,,17938.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,441.15199999999993,17938.0,12.0
2014,P251,331005,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,PCE,,,2060.313,,,,,,,,,,,,,,,,,,,,152461.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2060.313,152461.0,12.0
2014,P252,332540,230,"Sand Point Generating, LLC",Sand Point,Sand Point_grid,Aleutians,PCE,,,486.87,,,,,,,,,,,,,,1026.6109999999999,,,,,,34505.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,12.0,,,,1513.481,34505.0,14.0
2014,P253,332200,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,445.06300000000005,,,,,,,,,,,,,,,,,,,,39254.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,445.06300000000005,39254.0,12.0
2014,P254,(blank),227,TDX North Slope Generating Company,TNSG North Plant,Deadhorse_grid,North Slope,EIA923,,,5.000000000000001,,,,,,66099.0,,,,,,,,,,,,,,1596.0,,,,,,1078601.0,,,,,,,,,,,,,,12.0,,,,,,12.0,,,,,,,,,,,,66104.0,1080197.0,24.0
2014,P255,(blank),227,TDX North Slope Generating Company,TNSG South Plant,Deadhorse_grid,North Slope,EIA923,,,,,,,,,9104.0,,,,,,,,,,,,,,,,,,,,84645.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,9104.0,84645.0,12.0
2014,P256,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,PCE,,,372.62199999999996,,,,,,,,,,,,,,,,,,,,29833.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,372.62199999999996,29833.0,12.0
2014,P257,(blank),0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,EIA923,,,0.0,0.0,,,,,67069.23999999999,,,,,,,,,0.0,,,,,0.0,0.0,,,,,892416.0,,,,,,,,,0.0,,,,,12.0,12.0,,,,,12.0,,,,,,,,,12.0,,,67069.23999999999,892416.0,48.0
2014,P258,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,PCE,,,668.997,,,,,,,,,,,,,,,,,,,,60315.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,668.997,60315.0,12.0
2014,P259,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,PCE,,,93.164,,,,,,,,,,,,,,76.61300000000001,,,,,,9096.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,11.0,,,,169.77700000000002,9096.0,12.0
2014,P26,331190,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,PCE,,,56.559999999999995,,,,,,,,,,,,,,,,,,,,12668.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,56.559999999999995,12668.0,12.0
2014,P26,(blank),2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,EIA923,,,,,,,,,,,,,,2945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2945.0,,12.0
2014,P261,332740,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,PCE,,,206.75699999999998,,,,,,,,,,,,,,,,,,,,21400.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,206.75699999999998,21400.0,12.0
2014,P262,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,PCE,,,3305.0939999999996,,,,,,,,,,,,,,1149.714,,,,,,231987.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,4454.808,231987.0,24.0
2014,P263,(blank),106,"Unalaska, City of",Dutch Harbor,Unalaska_grid,Aleutians,EIA923,,,46622.0,,,,,,,,,,,,,,,,,,,,3092796.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,46622.0,3092796.0,12.0
2014,P264,(blank),106,"Unalaska, City of",Unalaska Power Module,Unalaska_grid,Aleutians,EIA923,,,68.0,,,,,,,,,,,,,,,,,,,,4998.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,68.0,4998.0,12.0
2014,P265,332870,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,PCE,,,443.88100000000003,,,,,,,,,,,,,,,,,,,,43940.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,443.88100000000003,43940.0,12.0
2014,P266,(blank),0,Unisea Inc,Unisea G 2,Unalaska_grid,Aleutians,EIA923,,,25376.087,,,,,,,6345.912999999999,,,,,,,,,,,,,2504838.0,,,,,,,970914.0,,,,,,,,,,,,,12.0,,,,,,,12.0,,,,,,,,,,,31721.999999999996,3475752.0,24.0
2014,P267,(blank),452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,EIA923,,,2827.9320000000002,,,,,,2161.112,,,,42366.23099999999,,,0.0,,,,,,,146076.0,,,,,,14618.0,,,,18696.0,,,0.0,,,,,,,24.0,,,,,,12.0,,,,12.0,,,12.0,,,,,47355.274999999994,179390.0,60.0
2014,P268,(blank),0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,EIA923,,,55.0,,,,,,,,,,68209.0,,,,,,,,,,5082.0,,,,,,,,,,25621.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,68264.0,30703.0,24.0
2014,P27,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,PCE,,,1034.48,,,,,,,,,,,,,,,,,,,,80868.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1034.48,80868.0,12.0
2014,P270,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,658.4,,,,,,,,,,,,,,,,,,,,69098.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,658.4,69098.0,12.0
2014,P271,(blank),0,Westward Seafoods Inc,Westward Seafoods,Unalaska_grid,Aleutians,EIA923,,,18767.0,,,,,,,,,,,,,,,,,,,,1244208.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,18767.0,1244208.0,12.0
2014,P272,332890,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,PCE,,,782.2,,,,,,,,,,,,,,,,,,,,66555.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,782.2,66555.0,12.0
2014,P273,(blank),111,"Wrangell, City of",Wrangell,SEAPA_grid,Southeast,EIA923,,,673.0,,,,,,,,,,,,,,,,,,,,71106.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,673.0,71106.0,12.0
2014,P28,(blank),2,Alaska Power & Telephone Company,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,EIA923,,,-24.0,,,,,,,,,,,,,,,,,,,,2520.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,-24.0,2520.0,12.0
2014,P29,331220,2,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,9012.119999999999,,,,,,,,,,,,,,,,,,,,622444.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,9012.119999999999,622444.0,12.0
2014,P3,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,PCE,,,1871.996,,,,,,,,,,,,,,,,,,,,133290.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1871.996,133290.0,12.0
2014,P30,331050,2,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,634.584,,,,,,,,,,,,,,,,,,,,52394.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,634.584,52394.0,12.0
2014,P31,331060,2,Alaska Power & Telephone Company,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,557.6970000000001,,,,,,,,,,,,,,,,,,,,48192.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,557.6970000000001,48192.0,12.0
2014,P32,331070,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,PCE,,,288.264,,,,,,,,,,,,,,,,,,,,24741.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,288.264,24741.0,12.0
2014,P33,331080,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,PCE,,,14.948,,,,,,,,,,,,,,,,,,,,1189.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,14.948,1189.0,4.0
2014,P34,331110,2,Alaska Power & Telephone Company,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,663.28,,,,,,,,,,,,,,,,,,,,50298.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,663.28,50298.0,12.0
2014,P35,332010,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,PCE,,,3.2,,,,,,,,,,,892.872,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,,,,896.072,228.0,6.0
2014,P35,,417,Gustavus Electric Co,Gustavus,Gustavus_grid,Southeast,PCE,,,33.696,,,,,,,,,,,1081.286,,,,,,,,,2429.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,7.0,,,,,,,1114.982,2429.0,11.0
2014,P36,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,26.304,,,,,,,,,,,,,,,,,,,,6770.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,26.304,6770.0,12.0
2014,P4,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,PCE,,,1204.6339999999998,,,,,,,,,,,,,,,,,,,,92073.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1204.6339999999998,92073.0,12.0
2014,P40,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,PCE,,,318.35999999999996,,,,,,,,,,,,,,,,,,,,26913.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,318.35999999999996,26913.0,12.0
2014,P43,331170,2,Alaska Power & Telephone Company,Naukati Bay,Naukati_Bay_grid,Southeast,PCE,,,431.71199999999993,,,,,,,,,,,,,,,,,,,,35835.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,431.71199999999993,35835.0,12.0
2014,P45,331240,169,Alaska Village Electric Cooperative,Alakanuk,Alakanuk_grid,Lower Yukon-Kuskokwim,PCE,,,2284.423,,,,,,,,,,,,,,,,,,,,169321.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2284.423,169321.0,12.0
2014,P46,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,PCE,,,1234.382,,,,,,,,,,,,,,,,,,,,92400.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1234.382,92400.0,12.0
2014,P47,331800,43,Bethel Utilities Corp,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,PCE,,,11382.400000000001,,,,,,,,,,,,,,,,,,,,819795.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,11382.400000000001,819795.0,3.0
2014,P47,,169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,PCE,,,31263.199999999997,,,,,,,,,,,,,,,,,,,,2258146.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,31263.199999999997,2258146.0,9.0
2014,P47,(blank),169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,EIA923,,,41962.99999999999,,,,,,,,,,,,,,,,,,,,3082674.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,41962.99999999999,3082674.0,12.0
2014,P48,331270,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,PCE,,,1101.1119999999999,,,,,,,,,,,,,,,,,,,,79036.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1101.1119999999999,79036.0,12.0
2014,P49,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,PCE,,,1681.383,,,,,,,,,,,,,,829.138,,,,,,142740.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,2510.5209999999997,142740.0,24.0
2014,P5,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,PCE,,,661.2519999999998,,,,,,,,,,,,,,,,,,,,42633.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,661.2519999999998,42633.0,12.0
2014,P50,331300,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,PCE,,,1215.857,,,,,,,,,,,,,,,,,,,,92947.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1215.857,92947.0,12.0
2014,P51,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,PCE,,,3475.7799999999997,,,,,,,,,,,,,,506.1890000000001,,,,,,274268.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,3981.9689999999996,274268.0,24.0
2014,P52,331320,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,PCE,,,1561.583,,,,,,,,,,,,,,422.7779999999999,,,,,,115547.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,11.0,,,,1984.3609999999999,115547.0,23.0
2014,P53,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,PCE,,,2851.7999999999997,,,,,,,,,,,,,,375.806,,,,,,207881.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,3227.6059999999993,207881.0,24.0
2014,P54,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,PCE,,,2708.2549999999997,,,,,,,,,,,,,,390.0420000000001,,,,,,188667.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,3098.2969999999996,188667.0,24.0
2014,P55,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,PCE,,,1554.1999999999998,,,,,,,,,,,,,,,,,,,,117712.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1554.1999999999998,117712.0,12.0
