aea_plant_id,year,fuel_type,generation
P197,2018,Gas,614791.0
P198,2018,Oil,2178.654
P199,2018,Oil,5578.0
P2,2018,Oil,275.529
P20,2018,Oil,2349.0
P200,2018,Hydro,5384.0
P201,2018,Hydro,8157.0
P202,2018,Oil,232.445
P203,2018,Oil,242.862
,2018,Oil,64.385
P205,2018,Oil,253.754
P206,2018,Oil,126.3604822
P207,2018,Oil,24837.295
P209,2018,Oil,822.1734272
P21,2018,Oil,1575.0
P210,2018,Oil,1507.844
P211,2018,Oil,298.332
P212,2018,Oil,320.114
P213,2018,Oil,638.836
P214,2018,Oil,386.726
P215,2018,Oil,28959.577
P215,2018,Wind,2102.643
P216,2018,Oil,4033.0
P217,2018,Oil,2653.826
P218,2018,Oil,4469.213
P219,2018,Oil,925.74
P219,2018,Gas,5854.26
P22,2018,Oil,1461.111
P220,2018,Oil,6768.559
P221,2018,Oil,3587.415
P222,2018,Oil,7424.42
P223,2018,Oil,773.081
P224,2018,Oil,19186.147
P225,2018,Oil,397.574
P225,2018,Hydro,276.468
P227,2018,Oil,200.199
P228,2018,Oil,162.0
P228,2018,Hydro,1147.0
P229,2018,Oil,412.58
P229,2018,Hydro,8906.0
P23,2018,Oil,3.0
P230,2018,Oil,467.705
P232,2018,Oil,570.6
P233,2018,Oil,681.3
P233,2018,Wind,729.313
P234,2018,Oil,65.74523399
P236,2018,Oil,542.331
P237,2018,Oil,598.653
P238,2018,Oil,3009.412
P238,2018,Wind,358.261
P239,2018,Oil,144.0
P24,2018,Oil,1331.0
P240,2018,Hydro,56170.0
P241,2018,Hydro,52270.0
P244,2018,Hydro,117206.0
P246,2018,Oil,132.621
P247,2018,Oil,110.507837
P248,2018,Oil,947.255
P249,2018,Oil,1340.148
P25,2018,Oil,1116.799
,2018,Oil,404.712
,2018,Oil,2071.426
P252,2018,Oil,2805.538
P252,2018,Wind,1202.683
P253,2018,Oil,547.907
P254,2018,Gas,61008.0
P256,2018,Oil,389.923
P257,2018,Gas,64726.539
P258,2018,Oil,550.337
P259,2018,Oil,866.8
P259,2018,Wind,158.959
P26,2018,Oil,73.685
P26,2018,Hydro,1988.0
P260,2018,Oil,150.9636364
,2018,Oil,215.92
P262,2018,Oil,3590.78
P262,2018,Wind,785.961
P263,2018,Oil,54364.0
P264,2018,Oil,201.0
P265,2018,Oil,380.988
P266,2018,Oil,27726.229
P266,2018,Other,2789.771
P267,2018,Oil,5780.289
P267,2018,Coal,35857.711
P268,2018,Oil,131.0
P268,2018,Coal,67619.0
P27,2018,Oil,1377.214
P270,2018,Oil,708.8407407
P271,2018,Oil,11797.0
P272,2018,Oil,858.155
P273,2018,Oil,520.0
P28,2018,Oil,77.0
P29,2018,Oil,9383.041
P3,2018,Oil,1919.966
,2018,Oil,593.712
P31,2018,Oil,538.3
P34,2018,Oil,818.72
P34,2018,Solar,24.343
P35,2018,Oil,223.788
P35,2018,Hydro,2205.052
P36,2018,Oil,47.709
P4,2018,Oil,1202.145
P40,2018,Oil,400.003
P46,2018,Oil,1234.807
P47,2018,Oil,41814.295
P47,2018,Wind,212.732
P48,2018,Oil,1199.979
P49,2018,Oil,1775.076
P49,2018,Wind,736.898
P5,2018,Oil,538.796
P5,2018,Hydro,102.201
P50,2018,Oil,1333.804
P51,2018,Oil,5437.896
P51,2018,Wind,394.718
P52,2018,Oil,1505.86
P52,2018,Wind,475.56
P53,2018,Oil,2847.139
P53,2018,Wind,568.537
P54,2018,Oil,2594.833
P54,2018,Wind,397.908
P55,2018,Oil,1668.503
P56,2018,Oil,1295.253
P57,2018,Oil,1968.763
P58,2018,Oil,1307.009
P59,2018,Oil,1502.128
P6,2018,Hydro,26657.0
P60,2018,Oil,2773.668
P61,2018,Oil,1832.28
P62,2018,Oil,1941.352
P63,2018,Oil,2000.855
P63,2018,Solar,11.499
P65,2018,Oil,1824.956
P66,2018,Oil,1608.37
P66,2018,Wind,551.549
P67,2018,Oil,3071.144
P68,2018,Oil,2119.143
P68,2018,Wind,125.398
P69,2018,Oil,1672.489
P70,2018,Oil,2713.826
P71,2018,Oil,1642.816
P72,2018,Oil,1627.662
P74,2018,Oil,3519.456
P75,2018,Oil,3084.073
P76,2018,Oil,2969.299
P76,2018,Wind,851.987
P77,2018,Oil,1570.604
P78,2018,Oil,5829.114
P79,2018,Oil,406.776
P8,2018,Oil,7.0
P8,2018,Hydro,4096.0
P80,2018,Oil,961.739
P82,2018,Oil,740.611
P83,2018,Oil,655.079
P84,2018,Oil,605.537
P85,2018,Oil,1131.645
P86,2018,Oil,710.583
P86,2018,Solar,0.044
P87,2018,Oil,774.503
P87,2018,Wind,135.193
P88,2018,Oil,623.494
P9,2018,Oil,130.0
P90,2018,Oil,975.183
P91,2018,Oil,809.976
P93,2018,Oil,1010.729
P94,2018,Oil,403.281
P95,2018,Oil,779.266
P95,2018,Wind,331.214
P96,2018,Oil,885.521
P98,2018,Oil,656.88
P10,2019,Hydro,67932.0
P100,2019,Oil,197.209
P101,2019,Oil,56.779
P101,2019,Gas,14680.121
P102,2019,Hydro,190971.0
P103,2019,Oil,0.644
P103,2019,Gas,626188.356
P105,2019,Oil,2466.81
P106,2019,Oil,556.813
P107,2019,Oil,83.651
P107,2019,Hydro,261.938
P108,2019,Oil,287.729
P109,2019,Coal,186691.0
P11,2019,Oil,1050.0
P110,2019,Oil,3.055
P110,2019,Gas,47563.945
P111,2019,Oil,223.446
,2019,Oil,108.804
P113,2019,Oil,1439.622
P113,2019,Wind,129.595
P114,2019,Oil,208.33
P115,2019,Oil,160.833
P116,2019,Oil,69.109
P116,2019,Hydro,430.863
P117,2019,Oil,316.378
P116,2019,Oil,665.487
P119,2019,Oil,425.685
P12,2019,Hydro,23099.0
P120,2019,Gas,55031.0
P121,2019,Hydro,46102.0
,2019,Gas,48.0
P123,2019,Gas,1184167.472
P124,2019,Oil,386.8
P125,2019,Oil,314.4
P126,2019,Hydro,19135.0
P127,2019,Oil,2958.0
P128,2019,Hydro,53198.0
P129,2019,Oil,3104.0
P13,2019,Hydro,238708.0
P130,2019,Oil,17823.0
P132,2019,Hydro,3158.0
P133,2019,Oil,6137.0
P134,2019,Hydro,16620.0
P136,2019,Oil,65.66
P137,2019,Coal,71202.0
P138,2019,Gas,36898.0
P139,2019,Oil,622.503
P14,2019,Wind,3970.0
,2019,Oil,320.921
,2019,Oil,748.645
P142,2019,Wind,48221.0
,2019,Oil,2102.4
P144,2019,Oil,6033.332
P145,2019,Oil,446.269
P148,2019,Wind,60106.0
P149,2019,Oil,7685.0
P15,2019,Hydro,19976.0
P150,2019,Oil,10258.488
P150,2019,Coal,334301.512
P151,2019,Oil,431296.0
P153,2019,Oil,950.66
P154,2019,Oil,3099.902
P155,2019,Gas,6009.0
P156,2019,Hydro,413592.0
P157,2019,Gas,239545.0
P158,2019,Oil,63.0
P159,2019,Gas,46499.0
P16,2019,Hydro,15420.0
P160,2019,Oil,365.566
P161,2019,Oil,318.342
P161,2019,Hydro,0.609
P162,2019,Oil,69.12
P162,2019,Hydro,3677.44
P163,2019,Oil,1723.443
P164,2019,Oil,3685.641
P164,2019,Hydro,916.602
P165,2019,Oil,2232.15
P166,2019,Hydro,884.068
P169,2019,Oil,362.517
P169,2019,Wind,52.839
P17,2019,Hydro,10741.0
P171,2019,Hydro,35139.0
P172,2019,Hydro,19815.0
P173,2019,Oil,26855.0
P174,2019,Hydro,8560.0
P175,2019,Hydro,54365.0
P176,2019,Hydro,9908.0
P177,2019,Oil,591.0
P177,2019,Hydro,3497.0
P178,2019,Oil,1600.804
P178,2019,Wind,138.571
P18,2019,Hydro,4473.0
P184,2019,Wind,25015.0
P187,2019,Hydro,124762.0
P188,2019,Oil,494.908
P189,2019,Oil,20368.0
P189,2019,Wind,1788.93
P191,2019,Oil,1815.081
P192,2019,Oil,933.31
P192,2019,Wind,326.432
P193,2019,Oil,112.093
P193,2019,Hydro,713.155
P194,2019,Oil,418.425
,2019,Oil,54.689
P196,2019,Oil,1046.869
P197,2019,Gas,723815.0
P198,2019,Oil,2208.715
P199,2019,Oil,2464.0
P2,2019,Oil,249.42
P20,2019,Oil,461.0
P200,2019,Hydro,5809.0
P201,2019,Hydro,9111.0
P202,2019,Oil,219.965
P203,2019,Oil,256.801
,2019,Oil,56.324
P205,2019,Oil,257.456
P206,2019,Oil,120.036
P207,2019,Oil,25789.4
P209,2019,Oil,295.829
P21,2019,Oil,1713.0
P210,2019,Oil,1452.696
P211,2019,Oil,976.321
P211,2019,Wind,11.794
P211,2019,Solar,0.732
P212,2019,Oil,299.758
P213,2019,Oil,710.601
P214,2019,Oil,463.632
P215,2019,Oil,28959.26
P215,2019,Wind,2347.98
P216,2019,Oil,4042.567
P217,2019,Oil,2782.0
P218,2019,Oil,4510.0
P219,2019,Oil,1675.12
P219,2019,Gas,5226.88
P220,2019,Oil,6269.0
P221,2019,Oil,3691.484
P222,2019,Oil,7461.385
P223,2019,Oil,792.106
P224,2019,Oil,19189.907
P225,2019,Oil,400.546
P225,2019,Hydro,271.39
P227,2019,Oil,145.148
P228,2019,Oil,338.0
P228,2019,Hydro,717.0
P229,2019,Oil,3342.0
P229,2019,Hydro,9598.0
P230,2019,Oil,282.75
P232,2019,Oil,525.478
P233,2019,Oil,583.93
P233,2019,Wind,654.358
P234,2019,Oil,126.915
P235,2019,Solar,131.0
P236,2019,Oil,271.923
P237,2019,Oil,558.02
P238,2019,Wind,152.635
P67,2019,Oil,218.0
P24,2019,Oil,1944.0
P240,2019,Hydro,59458.0
P241,2019,Hydro,51134.0
P244,2019,Hydro,75977.0
P248,2019,Oil,830.391
P249,2019,Oil,1264.894
P25,2019,Oil,1041.601
,2019,Oil,355.928
,2019,Oil,2142.743
P252,2019,Wind,1022.284
P253,2019,Oil,545.939
P254,2019,Gas,56413.0
P256,2019,Oil,387.515
P257,2019,Gas,68210.0
P259,2019,Oil,1037.47
P259,2019,Wind,137.542
P26,2019,Oil,626.0
P26,2019,Hydro,1932.0
,2019,Oil,204.029
P262,2019,Oil,3479.096
P262,2019,Wind,807.531
P263,2019,Oil,52998.0
P264,2019,Oil,1194.62
P265,2019,Oil,79.088
P266,2019,Oil,29497.328
P266,2019,Other,662.672
P267,2019,Oil,6548.41
P267,2019,Gas,0.08
P267,2019,Coal,21779.51
P268,2019,Oil,277.0
P268,2019,Coal,69081.0
P27,2019,Oil,1396.263
P270,2019,Oil,724.3
P271,2019,Oil,17373.0
P272,2019,Oil,888.186
P273,2019,Oil,612.0
P29,2019,Oil,9343.4
P3,2019,Oil,1733.814
,2019,Oil,611.182
P31,2019,Oil,475.7
P34,2019,Oil,807.12
P34,2019,Solar,23.573
P35,2019,Oil,239.997
P35,2019,Hydro,2151.827
P36,2019,Oil,68.007
P4,2019,Oil,929.501
P40,2019,Oil,431.358
P46,2019,Oil,1176.0
P47,2019,Oil,42283.041
P47,2019,Wind,1121.743
P48,2019,Oil,1188.0
P49,2019,Oil,1750.759
P49,2019,Wind,730.81
P5,2019,Oil,642.182
P5,2019,Hydro,0.002
P50,2019,Oil,1293.673
P51,2019,Oil,5464.327
P51,2019,Wind,500.673
P52,2019,Oil,1726.228
P52,2019,Wind,269.921
P53,2019,Oil,3136.972
P53,2019,Wind,288.81
P54,2019,Oil,2697.897
P54,2019,Wind,276.88
P55,2019,Oil,1667.736
P56,2019,Oil,1678.719
P57,2019,Oil,2010.362
P58,2019,Oil,1267.364
P59,2019,Oil,1422.0
P6,2019,Hydro,26761.0
P60,2019,Oil,2644.906
P61,2019,Oil,1825.185
P62,2019,Oil,1864.849
P63,2019,Oil,1973.077
P63,2019,Solar,8.577
P65,2019,Oil,1802.533
P66,2019,Oil,1564.475
P66,2019,Wind,628.001
P67,2019,Oil,2121.492
P67,2019,Wind,1112.314
P68,2019,Oil,2228.062
P68,2019,Wind,80.989
P69,2019,Oil,1643.411
P70,2019,Oil,2558.41
P71,2019,Oil,1714.112
P72,2019,Oil,1639.134
P74,2019,Oil,3456.195
P75,2019,Oil,3012.627
P76,2019,Oil,3006.201
P76,2019,Wind,653.957
P77,2019,Oil,1535.661
P78,2019,Oil,5850.652
P79,2019,Oil,413.962
P8,2019,Oil,3.0
P8,2019,Hydro,366.0
P80,2019,Oil,986.257
P82,2019,Oil,728.48
P83,2019,Oil,654.537
P84,2019,Oil,575.081
P85,2019,Oil,1028.383
P86,2019,Oil,625.356
P86,2019,Solar,0.08
P87,2019,Oil,800.121
P87,2019,Wind,60.649
P88,2019,Oil,654.595
P9,2019,Oil,318.0
P90,2019,Oil,1000.495
P91,2019,Oil,759.839
P93,2019,Oil,970.412
P94,2019,Oil,414.287
P95,2019,Oil,762.567
P95,2019,Wind,393.317
P96,2019,Oil,861.802
P98,2019,Oil,638.865
P10,2020,Hydro,72444.0
P100,2020,Oil,199.304
P101,2020,Oil,126.501
P101,2020,Gas,7519.499
P109,2020,Coal,188212.0
P105,2020,Oil,2523.5
P106,2020,Oil,635.369
P107,2020,Oil,67.615
P107,2020,Hydro,285.258
P108,2020,Oil,944.928
P120,2020,Gas,16401.0
P110,2020,Oil,5.293
P110,2020,Gas,51132.707
P111,2020,Oil,253.02
,2020,Oil,97.77
P46,2020,Oil,1246.482
P114,2020,Oil,283.05
P115,2020,Oil,115.076
P116,2020,Oil,280.141
P116,2020,Hydro,235.858
P117,2020,Oil,315.79
P116,2020,Oil,1130.604
P119,2020,Oil,421.494
P12,2020,Hydro,27559.0
P155,2020,Gas,3468.0
P156,2020,Hydro,466635.0
P121,2020,Hydro,60854.0
P124,2020,Oil,409.804
P125,2020,Oil,336.394
P126,2020,Hydro,20808.0
P127,2020,Oil,5665.0
P128,2020,Hydro,33509.0
P129,2020,Oil,4821.0
P13,2020,Hydro,283197.0
P130,2020,Oil,23442.0
P132,2020,Hydro,2877.0
P133,2020,Oil,7925.0
P134,2020,Hydro,13918.0
P135,2020,Oil,306.343
P14,2020,Wind,3849.0
P268,2020,Oil,186.0
P268,2020,Coal,72878.0
P197,2020,Gas,729085.0
P139,2020,Oil,677.785
P102,2020,Hydro,170181.0
,2020,Oil,302.805
,2020,Oil,759.086
P148,2020,Wind,46088.0
,2020,Oil,2359.44
P144,2020,Oil,5311.047
P145,2020,Oil,450.076
P149,2020,Oil,14518.0
P142,2020,Wind,47201.0
P136,2020,Oil,98.98
P103,2020,Gas,447493.0
P15,2020,Hydro,21207.0
P152,2020,Solar,412.3
P150,2020,Oil,9715.228
P150,2020,Coal,348418.772
P153,2020,Oil,916.228
P154,2020,Oil,2954.017
P138,2020,Gas,38966.0
P157,2020,Gas,404839.0
P151,2020,Oil,546068.0
P158,2020,Oil,120.0
P16,2020,Hydro,15105.0
P160,2020,Oil,465.911
P161,2020,Oil,299.826
P161,2020,Hydro,16.116
P162,2020,Oil,24.08
P162,2020,Hydro,3848.63
P163,2020,Oil,1745.979
P164,2020,Oil,3115.411
P164,2020,Hydro,1428.86
P165,2020,Oil,2161.479
P165,2020,Hydro,128.3
P166,2020,Hydro,954.54
P55,2020,Oil,1662.203
P17,2020,Hydro,5783.0
P171,2020,Hydro,45436.0
P172,2020,Hydro,24202.0
P174,2020,Hydro,13614.0
P175,2020,Hydro,72648.0
P176,2020,Hydro,9473.0
P177,2020,Oil,597.0
P177,2020,Hydro,3617.0
P178,2020,Oil,1438.291
P178,2020,Wind,469.303
P56,2020,Oil,1830.596
P18,2020,Hydro,5965.0
P184,2020,Wind,24682.0
P187,2020,Hydro,126419.0
P188,2020,Oil,421.356
P62,2020,Oil,1870.753
P190,2020,Oil,123.156
P191,2020,Oil,1870.227
P192,2020,Oil,1102.58
P192,2020,Wind,246.171
P193,2020,Oil,17.9
P193,2020,Hydro,468.819
P194,2020,Oil,412.978
,2020,Oil,13.979
P196,2020,Oil,1204.023
P159,2020,Gas,35259.0
P198,2020,Oil,2230.27
P199,2020,Oil,1035.0
P2,2020,Oil,250.903
P20,2020,Oil,299.0
P200,2020,Hydro,5415.0
P201,2020,Hydro,11178.0
P202,2020,Oil,251.559
P203,2020,Oil,303.312
,2020,Oil,65.506
P205,2020,Oil,254.675
P206,2020,Oil,135.308
P207,2020,Oil,21413.671
P209,2020,Oil,877.806
P21,2020,Oil,734.0
P210,2020,Oil,1445.44
P211,2020,Oil,382.057
P211,2020,Wind,11.549
P211,2020,Solar,1.158
P212,2020,Oil,293.843
P213,2020,Oil,695.201
P214,2020,Oil,398.057
P215,2020,Oil,29118.527
P215,2020,Wind,2399.937
P216,2020,Oil,4094.432
P217,2020,Oil,2909.0
P218,2020,Oil,3884.429
P219,2020,Oil,1201.292
P219,2020,Gas,3888.708
P22,2020,Oil,124.0
P220,2020,Oil,6244.0
P221,2020,Oil,3347.512
P222,2020,Oil,7519.46
P223,2020,Oil,830.847
P224,2020,Oil,18565.575
P225,2020,Oil,572.519
P225,2020,Hydro,113.6
P227,2020,Oil,183.294
P228,2020,Oil,843.0
P228,2020,Hydro,262.0
P229,2020,Oil,868.28
P229,2020,Hydro,13273.0
P23,2020,Oil,2.0
P230,2020,Oil,498.556
P232,2020,Oil,615.484
P233,2020,Oil,814.46
P233,2020,Wind,509.719
P234,2020,Oil,264.655
P123,2020,Gas,1125773.9
P236,2020,Oil,492.842
P237,2020,Oil,527.947
P238,2020,Oil,3042.315
P257,2020,Oil,4209.915
P257,2020,Gas,64054.085
P24,2020,Oil,484.0
P244,2020,Hydro,89657.0
P248,2020,Oil,887.782
P249,2020,Oil,1246.993
P25,2020,Oil,1102.4
,2020,Oil,424.791
,2020,Oil,1983.991
P252,2020,Oil,3265.108
P252,2020,Wind,347.0
P253,2020,Oil,558.74
P254,2020,Gas,55955.0
P256,2020,Oil,403.149
P267,2020,Oil,1903.775
P267,2020,Gas,6.054
P267,2020,Coal,43541.171
P259,2020,Oil,1188.83
P259,2020,Wind,107.712
P26,2020,Oil,1430.144
P26,2020,Hydro,2131.975
,2020,Oil,183.663
P262,2020,Oil,3528.0
P262,2020,Wind,774.169
P263,2020,Oil,42197.0
P264,2020,Oil,2587.2
P265,2020,Oil,51.658
P266,2020,Oil,30453.615
P266,2020,Other,119.385
P137,2020,Coal,68739.0
P235,2020,Solar,1308.0
P27,2020,Oil,1392.465
P270,2020,Oil,723.0
P271,2020,Oil,18835.0
P272,2020,Oil,873.346
P273,2020,Oil,584.0
P28,2020,Oil,8.0
P29,2020,Oil,9987.44
,2020,Oil,8030.56
,2020,Hydro,16984.937
P3,2020,Oil,1910.344
P30,2020,Oil,667.394
P31,2020,Oil,489.1
P34,2020,Oil,849.04
P34,2020,Solar,26.427
P35,2020,Oil,122.36
P35,2020,Hydro,2305.657
P36,2020,Oil,85.861
P4,2020,Oil,997.522
P40,2020,Oil,438.02
P63,2020,Oil,1956.735
P63,2020,Solar,12.355
P47,2020,Oil,42396.91
P47,2020,Wind,1346.765
P48,2020,Oil,1292.448
P49,2020,Oil,1825.064
P49,2020,Wind,739.255
P5,2020,Oil,443.286
P5,2020,Hydro,28.072
P50,2020,Oil,1273.416
P51,2020,Oil,5061.163
P51,2020,Wind,513.132
P52,2020,Oil,1639.707
P52,2020,Wind,329.483
P53,2020,Oil,3276.513
P53,2020,Wind,277.909
P54,2020,Oil,2681.203
P54,2020,Wind,396.545
P70,2020,Oil,2928.116
P72,2020,Oil,1691.692
P57,2020,Oil,2063.624
P58,2020,Oil,1263.899
P59,2020,Oil,1491.798
P6,2020,Hydro,25962.0
P60,2020,Oil,2520.964
P61,2020,Oil,1887.222
P113,2020,Oil,1519.632
P113,2020,Wind,298.727
P169,2020,Oil,403.654
P169,2020,Wind,85.507
P169,2020,Solar,29.85
P65,2020,Oil,1824.236
P66,2020,Oil,1903.05
P66,2020,Wind,371.809
P67,2020,Oil,1997.542
P67,2020,Wind,1912.159
P68,2020,Oil,2320.215
P68,2020,Wind,57.261
P69,2020,Oil,1654.537
P71,2020,Oil,1803.318
P189,2020,Oil,17461.695
P189,2020,Wind,3658.094
P189,2020,Solar,152.07
P74,2020,Oil,3505.795
P75,2020,Oil,2931.37
P76,2020,Oil,3239.799
P76,2020,Wind,380.473
P77,2020,Oil,1587.179
P78,2020,Oil,6083.545
P79,2020,Oil,398.054
P80,2020,Oil,1060.417
P82,2020,Oil,752.054
P83,2020,Oil,653.196
P84,2020,Oil,590.214
P85,2020,Oil,1037.808
P86,2020,Oil,650.442
P86,2020,Solar,7.251
P87,2020,Oil,863.133
P87,2020,Wind,33.954
P88,2020,Oil,686.371
P90,2020,Oil,1054.759
P91,2020,Oil,800.502
P93,2020,Oil,945.36
P94,2020,Oil,426.422
P95,2020,Oil,812.305
P95,2020,Wind,316.057
P96,2020,Oil,834.658
P98,2020,Oil,658.066
P2,2021,Oil,286.831
P3,2021,Oil,2003.701
P4,2021,Oil,224.694
P5,2021,Oil,515.405
P5,2021,Hydro,168.137
P6,2021,Hydro,25983.0
P8,2021,Oil,5.0
P8,2021,Hydro,5419.0
P10,2021,Hydro,87446.0
P12,2021,Hydro,24590.0
P13,2021,Hydro,289785.0
P14,2021,Wind,3654.0
P15,2021,Hydro,22727.0
P16,2021,Hydro,14473.0
P17,2021,Hydro,6902.0
P18,2021,Hydro,6206.0
P20,2021,Oil,324.0
P21,2021,Oil,696.0
P22,2021,Oil,1390.0
P23,2021,Oil,12.0
P24,2021,Oil,600.0
P25,2021,Oil,1096.0
P26,2021,Oil,1483.179
P26,2021,Hydro,2501.397
P27,2021,Oil,1424.009
P28,2021,Oil,20.0
P29,2021,Oil,10384.0
P30,2021,Oil,662.064
P31,2021,Oil,517.5
P34,2021,Oil,866.178
P34,2021,Solar,10.474
P35,2021,Oil,533.567
P35,2021,Hydro,2189.357
P36,2021,Oil,104.891
P40,2021,Oil,485.265
P46,2021,Oil,1330.93
P47,2021,Oil,41601.5
P47,2021,Wind,1340.568
P48,2021,Oil,1321.128
P49,2021,Oil,1794.79
P49,2021,Wind,842.517
P50,2021,Oil,1371.323
P51,2021,Oil,5355.709
P51,2021,Wind,563.277
P52,2021,Oil,2212.888
P52,2021,Wind,36.669
P53,2021,Oil,3312.447
P53,2021,Wind,346.953
P54,2021,Oil,2467.031
P54,2021,Wind,322.363
P55,2021,Oil,1715.15
P56,2021,Oil,1873.521
P57,2021,Oil,2178.55
P58,2021,Oil,1286.827
P59,2021,Oil,1564.778
P61,2021,Oil,1921.708
P62,2021,Oil,1852.771
P63,2021,Oil,1963.121
P63,2021,Solar,12.542
P65,2021,Oil,1876.637
P66,2021,Oil,1779.458
P66,2021,Wind,561.295
P67,2021,Oil,3649.804
P67,2021,Wind,2060.478
P68,2021,Oil,2472.677
P68,2021,Wind,54.958
P69,2021,Oil,1710.611
P70,2021,Oil,2859.981
P71,2021,Oil,1851.293
P72,2021,Oil,1633.688
P72,2021,Solar,16.302
P74,2021,Oil,3563.795
P75,2021,Oil,3271.28
P76,2021,Oil,3270.301
P76,2021,Wind,445.888
P77,2021,Oil,1545.265
P78,2021,Oil,6506.565
P79,2021,Oil,400.1
P80,2021,Oil,1221.074
P82,2021,Oil,779.871
P83,2021,Oil,611.708
P84,2021,Oil,576.337
P85,2021,Oil,1106.171
P86,2021,Oil,670.656
P86,2021,Solar,6.636
P87,2021,Oil,920.319
P87,2021,Wind,4.24
P88,2021,Oil,768.323
P90,2021,Oil,1070.917
P91,2021,Oil,808.805
P93,2021,Oil,951.299
P94,2021,Oil,434.028
P95,2021,Oil,816.603
P95,2021,Wind,292.818
P96,2021,Oil,873.107
P98,2021,Oil,660.928
P100,2021,Oil,206.794
,2021,Oil,1.479
,2021,Gas,2250.521
P102,2021,Hydro,139994.0
P103,2021,Gas,761372.0
P105,2021,Oil,2670.9
P106,2021,Oil,466.567
P107,2021,Oil,57.14
P107,2021,Hydro,310.0
P108,2021,Oil,1112.585
P109,2021,Coal,177115.0
P110,2021,Oil,1.139
P110,2021,Gas,47329.861
P111,2021,Oil,91.3
,2021,Oil,81.952
P113,2021,Oil,1695.8
P113,2021,Wind,239.392
P114,2021,Oil,50.67
P115,2021,Oil,218.882
P116,2021,Oil,513.656
P116,2021,Hydro,18.35
P117,2021,Oil,190.13
P116,2021,Oil,665.795
P119,2021,Oil,431.156
P120,2021,Gas,2049.0
P121,2021,Hydro,36381.0
P123,2021,Gas,1041694.0
P124,2021,Oil,421.562
P125,2021,Oil,413.43
P126,2021,Hydro,17551.0
P127,2021,Oil,8490.0
P128,2021,Hydro,41182.0
P129,2021,Oil,3642.0
P130,2021,Oil,25547.0
P132,2021,Hydro,3248.0
P133,2021,Oil,8065.0
P134,2021,Hydro,15433.0
P135,2021,Oil,398.436
P136,2021,Oil,59.78
P137,2021,Coal,65058.0
P138,2021,Gas,38093.0
P139,2021,Oil,647.868
,2021,Oil,374.821
,2021,Oil,661.652
P142,2021,Wind,41759.0
,2021,Oil,2425.3
P144,2021,Oil,5360.972
P145,2021,Oil,460.249
P148,2021,Wind,56648.0
P149,2021,Oil,9024.0
P150,2021,Oil,7531.203
P150,2021,Coal,366441.797
P151,2021,Oil,464977.0
P152,2021,Solar,360.0
P153,2021,Oil,949.804
P154,2021,Oil,2546.104
P155,2021,Gas,785.0
P156,2021,Hydro,391018.0
P157,2021,Gas,399354.0
P158,2021,Oil,224.0
P159,2021,Gas,33121.0
P160,2021,Oil,537.326
P161,2021,Oil,339.561
P161,2021,Hydro,0.865
P162,2021,Oil,159.79
P162,2021,Hydro,3674.14
P163,2021,Oil,1822.265
P164,2021,Oil,3512.594
P164,2021,Hydro,1488.258
P165,2021,Oil,1453.639
P165,2021,Hydro,854.744
P166,2021,Hydro,166.08
P169,2021,Oil,679.158
P169,2021,Wind,60.668
P169,2021,Solar,42.956
P171,2021,Hydro,48192.0
P172,2021,Hydro,23221.0
P174,2021,Hydro,14462.0
P175,2021,Hydro,81117.0
P176,2021,Hydro,10841.0
P177,2021,Oil,846.0
P177,2021,Hydro,3483.0
P178,2021,Oil,1345.098
P178,2021,Wind,672.354
P184,2021,Wind,25238.0
P186,2021,Oil,4.0
P187,2021,Hydro,132333.0
P188,2021,Oil,498.7
P188,2021,Wind,18.142
P189,2021,Oil,18343.458
P189,2021,Wind,2583.924
P189,2021,Solar,594.163
P190,2021,Oil,192.954
P191,2021,Oil,1800.538
P192,2021,Oil,1143.82
P192,2021,Wind,69.737
P194,2021,Oil,458.71
,2021,Oil,3.859
P196,2021,Oil,590.564
P197,2021,Gas,678552.0
P198,2021,Oil,2160.161
P199,2021,Oil,760.0
P200,2021,Hydro,3601.0
P201,2021,Hydro,13956.0
P202,2021,Oil,272.217
P203,2021,Oil,290.727
,2021,Oil,77.713
P205,2021,Oil,295.127
P206,2021,Oil,135.798
P207,2021,Oil,24328.964
P209,2021,Oil,1128.606
P210,2021,Oil,1184.104
P212,2021,Oil,303.655
P213,2021,Oil,690.707
P214,2021,Oil,432.965
P215,2021,Oil,30208.678
P215,2021,Wind,2026.204
P216,2021,Oil,4260.0
P217,2021,Oil,2161.0
P218,2021,Oil,4655.922
P219,2021,Oil,2663.882
P219,2021,Gas,4665.118
P220,2021,Oil,6468.0
P221,2021,Oil,3385.903
P222,2021,Oil,7342.938
P223,2021,Oil,869.134
P224,2021,Oil,19099.986
P225,2021,Oil,668.29
P227,2021,Oil,209.359
P228,2021,Oil,420.0
P228,2021,Hydro,881.0
P229,2021,Oil,863.38
P229,2021,Hydro,13520.0
P230,2021,Oil,462.36
P232,2021,Oil,621.926
P233,2021,Oil,816.76
P233,2021,Wind,632.359
P234,2021,Oil,122.73
P235,2021,Solar,1217.0
P236,2021,Oil,679.361
P237,2021,Oil,478.382
P238,2021,Oil,3305.16
P67,2021,Oil,335.0
P240,2021,Hydro,77838.0
P241,2021,Hydro,41550.0
P244,2021,Hydro,88071.0
P247,2021,Oil,60.65
P248,2021,Oil,934.426
P249,2021,Oil,1248.425
